id,created_time,updated_time,from_name,from_id,to_name,message,link,name,caption,description,source,type,place
462493170453287_520625771306693,2013-06-04T00:05:43+0000,2013-07-26T14:33:59+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Am i taking a risk in posting this?...I don't give a fuck! I'm arming myself and defending my god given rights!...Any government agent trying to do me harm again be for warned! YOU WILL BE SHOT IF YOU ARE A THREAT TO MY SAFETY! and you already have proven that you are based on the propaganda in the news media and your resent actions against me!I fear for my safety and life as a direct result of the attack against me by Kawartha Lakes Police Officers! Unless you personally witness me breach the peace or have a valid claim against me...Stay away from me or i will be forced to protect myself with the use of lethal force!",,,,,,status,None
462493170453287_540000849369185,2013-07-22T18:14:23+0000,2013-07-22T20:39:00+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","A friend of mine in the UK who is a single mother on assistance, received this letter the same day her assistance was cut off. I'm posting to see if there is any suggestions anyone has on how she can deal with her situation. My understanding is that in the UK, benefits are tied to you finding a job  https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-prn2/v/1060456_10151721160712593_698478776_n.jpg?oh=2fbec830da4b29ae5bd9dcef45c346c3&oe=51EF98A4&__gda__=1374682073_31733b4a98bfbcb656ac9c4161dc8bc7",,,,,,status,None
462493170453287_538786379490632,2013-07-19T15:43:02+0000,2013-07-20T06:38:53+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,,,,,,status,None
462493170453287_536504083052195,2013-07-14T01:12:22+0000,2013-07-18T03:41:16+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","At the risk of overstaying my welcome...I wanted to get some feedback on a letter I've drafted to send to the Bank of Canada along with my dentist bill. Any comments would be appreciated, I'm pushing myself beyond my ever changing comfort zone..thank you in advance :)

July 10, 2013

Mr. Stephen Poloz,
Governor of the Bank of Canada
234 Laurier Avenue West
Ottawa, Ontario
K1A 0G9

Instructions for Account: GAIL BLACKMAN a/c #xxxxxxxxx

Dear Mr. Poloz,

I am writing to you in good faith, at the request of Dr. Advani's to provide some clarification and/or instruction, if required, with regard to two bills for dental services rendered by him for my benefit.I am advising you to please set off and/or discharge this debt obligation to 0.00 as defined within the Bills of Exchange Act R.S.C. 1985, using my valuable consideration/signature as your authorization. 

 I am aware that ""giving a (Bank of Canada) note and /or check does not constitute payment (see below Supreme Court decision). 

 Supreme Court 1978 Bank of Canada v. Bank of Montreal:
 “As I have already noted, a promissory note, by definition, involves an unconditional promise to  pay a sum certain in money, but it is not itself money.  True, the Obligation of a promissory note  may be carried forward by a renewal note, but no matter how many renewals there be, or how  many replacements under different terms, there is no liquidation of the debt until it is  DISCHARGED..."" [Page 1156]

The relevant sections of the Bills of Exchange Act RSC (1985) include, but are not limited to Sections 38, 53, 52, 138. 

Please find enclosed, my endorsed bills from Dr. Avani to be set off/discharged.  I have also provided you with my affidavit for your convenience. (still deciding on this?)

If there is any lawful reason that this matter cannot be dealt with in this manner, please provide specific details of any defects and instructions to remedy same.

Sincerely, 

Gail Blackman,
NON ASSUMPSIT, WITHOUT PREJUDICE, ALL RIGHTS RESERVED

Authorised Representative for GAIL BLACKMAN",,,,,,status,None
462493170453287_534702833232320,2013-07-09T15:58:25+0000,2013-07-09T15:58:26+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,,,,,,status,None
462493170453287_534587473243856,2013-07-09T10:42:28+0000,2013-07-09T13:01:01+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","In this letter from an MP relating to a tax debt....this MP suggests that... ""the Receiver General for Canada is not obliged to accept payment in a form other then the one recognized as legal tender in the Currency Act. You can pay your debt in a form recognized by this act at any CRA office, bank etc. ""

According to Wikipedia; The Canadian Parliament passed the Uniform Currency Act in April 1871,[4] tying up loose ends as to the currencies of the various provinces and replacing them with a common Canadian dollar.",,,,,,status,None
462493170453287_534307139938556,2013-07-08T15:17:47+0000,2013-07-08T18:19:41+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}, {u'name': u'Scott Duncan', u'id': u'927379467328526'}]","I'm putting together a draft Affidavit of Understanding, for a few reasons, first to do an inventory for myself and second to forward with the acceptance for my dental bill. I would appreciate any feedback.(additions, deletions, clairifications)  I borrowed the first paragraph from an affidavit I read of Scott Duncan. The purpose of creating an affidavit is to attach it to the signed bill the dentist will be sending to the Bank of Canada, or should it be sent separately by me?

AFFIDAVIT OF GAIL BLACKMAN

I, GAIL BLACKMAN, also known as Gail Blackman, also known as Gail BLACKMAN, also known as BLACKMAN, Gail being a loyal subject of Her Majesty Queen Elizabeth II of the House of Windsor, and being a beneficiary of the Commonwealth, and assuming full civil and commercial liability, and standing in SUI JURIS status, and having authority in these matters stand on Her Majesty's honour, and MAKE OATH AND SAY:

1.  The Birth Certificate of GAIL BLACKMAN is a SECURITY INSTRUMENT and confirmation of a share of the EQUITY derived from the resources of the Governmental Jurisdiction within which the Birth Certificate is located.

2. It is illegal to ""pay"" a bill in Canada and I do not wish to create more debt by using debt to pay debit. cite: Supreme Court 1978 Bank of Canada v. Bank of Montreal:

“As I have already noted, a promissory note, by definition, involves an unconditional promise to pay a sum certain in money, but it is not itself money. True, the obligation of a promissory note may be carried forward by a renewal note, but no matter how many renewals there be, or how many replacements under different terms, there is no liquidation of the debt until it is DISCHARGED..."" [Page 1156]

3. I act in good faith, and in a NON-adverse manner, as I have no wish to create controversy. I wish to remain in peace-and-honour.

4. The Birth Certificate is proof of the security of my person named GAIL BLACKMAN, to which Gail Blackman is the Beneficiary.

5. The Bank of Canada is owned by the people.

6. The Bank of Canada is the only organization in Canada that is capable of creating money/credit from the shareholders/peoples valuable consideration and/or signature.

7. In accordance with the Bills of Exchange Act RSC 1985, 16. (1) A bill of exchange is an unconditional order in writing, addressed by one person to another, signed by the person giving it, requiring the person to whom it is addressed to pay, on demand or at a fixed or determinable future time, a sum certain in money to or to the order of a specified person or to bearer.",,,,,,status,None
462493170453287_521214511247819,2013-06-05T14:47:39+0000,2013-07-08T16:46:54+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,https://www.facebook.com/photo.php?fbid=10201110265096217&set=gm.521214511247819&type=3,,,,,photo,None
462493170453287_532911980078072,2013-07-04T18:41:15+0000,2013-07-04T21:45:22+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}, {u'name': u'Scott Duncan', u'id': u'927379467328526'}]","I know this doesn't directly relate to TFL but Scott Duncan would you be able to suggest something?

 Stu Webb
Anyone know any good resources for learning objective C and C++?",,,,,,status,None
462493170453287_532817610087509,2013-07-04T14:14:49+0000,2013-07-04T18:45:07+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","These two comments are from a thread in the contracting law group, the whole thread is enlightening, and I thought I'd share with this group these gems. Beverly's comment didn't directly follow the comment by Scott, but still related to the effect religion has/had on our belief systems

Scott Duncan : NO MINISTER IS DUPED. That's why they have LEGAL protection!

LEGAL protection. LET THAT SINK IN!

Beverly Girl-Brain Braaksma: Its just a lien on your mind...",,,,,,status,None
462493170453287_532698260099444,2013-07-04T04:13:29+0000,2013-07-04T04:34:46+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Some may find this interesting, it's not an easy read...translated from french to english ...it appears the french is on the even numbered pages and the english on  the odd numbered pages, maybe Pierre can confirm that?

The Liber Niger Admiralitatis, or Black Book of the Admiralty, is an illuminated manual of instruction for the Lord High Admiral. It contains details on the appointment and office of admiral, the conduct of cases in the High Court of Admiralty, and a section on the examination and punishment of offenders, and includes the Laws of Oléron, a code of maritime law thought to have been compiled in the thirteenth century under English royal authority, initially to govern the Gascon trade which passed by the island of Oléron, off the west coast of France.

Little is known about the circumstances of the book's compilation, or its early history. The book was consulted at the Admiralty registry by naval historians in the seventeenth and eighteenth centuries, but by 1808 it had been lost and the registry clerk claimed that the registry 'had never seen such a book, and knew nothing of it'.",,,,,,status,None
462493170453287_532427420126528,2013-07-03T12:58:53+0000,2013-07-04T00:21:17+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}, {u'name': u'Scott Duncan', u'id': u'927379467328526'}]","I posted this on Trent's page, if you don't think it's accurate Scott Duncan, you can remove from the TFL. 

I'm grateful to Scott for various reasons...he may be alot of things but one thing I trust in him is that he is not a liar....if you reread the convo...you will notice that the suggestion was made that he lied. That is an ad hominen attack..

Ad hominem attacks during discussions = loss of credibility + no increased awareness/learning

An ad hominem (Latin for ""to the man"" or ""to the person""[1]), short for argumentum ad hominem, is an argument made personally against an opponent instead of against their argument.[2] Ad hominem reasoning is normally described as an informal fallacy,[3][4][5] more precisely an irrelevance 

The piece of information he was explaining is a KEY to freedom. I always say, if you can make it in that group you can make it anywhere...I'm forced to critically think everything before I post a question even.  That in itself goes against our programming which is what makes the group so valuable. 

The other thing is, none of it is personal, even the law is not personal, it's our own ignorance that gives us that impression. We all comprehend that our person is different then us the living being. In the group, think as a living being (critically), but recognize that the 'person' is our programming. When Scott responds, it's the 'person' thinking/programming that he is responding to,  not the living being.",,,,,,status,None
462493170453287_531782263524377,2013-07-01T17:59:07+0000,2013-07-02T11:56:36+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Ok... it is out of my hands now!",,,,,,status,None
462493170453287_520444877991449,2013-06-03T15:41:18+0000,2013-06-11T00:44:41+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","just got back from the JP's office...I tried to bring a private information and charge against the 2 police officers and the Crown but the JP was the one who did my bail hearing for the fail to appear and we both agreed that for him to take the sworn affidavit would or could be preceived as a conflict of interest...I have to go back tomorrow before a different JP!",,,,,,status,None
462493170453287_522559787779958,2013-06-08T22:17:19+0000,2013-06-10T04:09:24+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","In searching past posts for a particular thread, I reread many along the way...this is such an awesome group!",,,,,,status,None
462493170453287_521263611242909,2013-06-05T17:36:40+0000,2013-06-07T17:31:15+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Final draft!",https://www.facebook.com/photo.php?fbid=10201110980074091&set=gm.521263611242909&type=3,,,,,photo,None
462493170453287_520452037990733,2013-06-03T16:02:42+0000,2013-06-04T13:33:06+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",https://www.facebook.com/photo.php?fbid=10151635141322044&set=p.10151635141322044&type=1&relevant_count=1,,,,,,status,None
462493170453287_519743994728204,2013-06-01T21:17:31+0000,2013-06-04T05:01:50+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,,,,,,status,None
462493170453287_519638124738791,2013-06-01T15:05:09+0000,2013-06-04T01:37:41+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","so...I went out last night for drinks with friends and when i went outside for a smoke i was football tackled by a cop...They charged me with possession of a controlled substance (weed) hell! i dont even smoke weed,they set me up,i even have a ticket for drunk in a public place! lol! they have it out for me big time! I was held in the police station over night and signed ""Beneficiary of the name DEAN KORY""",,,,,,status,None
462493170453287_520264338009503,2013-06-03T03:58:04+0000,2013-06-03T20:25:26+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","NOTICE FOR FULL-DISCLOSURE

ALL RIGHTS RESERVED

Dear PEACE OFFICER Boutin - hi, how are you?

Let me just first start-off by saying that i am writing this in good faith as i do not wish to create controversy as i wish to remain in peace-and-honour.

WHEREAS section 42.3 of the Police Services Act states: ""The duties of a police officer include, Powers and duties of common law constable:
(3) A police officer has the powers and duties ascribed to a constable at common law;

I request that you please provide for me full-disclosure on just what exactly are, your powers and duties ascribed to a constable at common law.

Thank you, and Happy-belated May-Two-Four Weekend to you and all in your office,
By: (your signature) NON ASSUMPSIT, WITHOUT PREJUDICE, ALL RIGHTS RESERVED
Dean Kory, Grantor, sole-living-Beneficiary, Lawful-Holder-In-Due-Course, de jure pro domino, NOT a body corporate and/or Trustee, tanquam bonus veer, probus et legalis homo, a people",,,,,,status,None
462493170453287_520264248009512,2013-06-03T03:57:30+0000,2013-06-03T16:40:09+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","His response...Mr. Kory,

I appreciate your request, however as it pertains to a matter which is before the courts, any and all requests for disclosure should be made through the Crown's office. 

Once made through the proper channels, I will be happy to provide whatever is required. 

Sincerely,

PC Ryan Boutin #68
Canine Unit
City of Kawartha Lakes Police Service 
705-324-5252 www.kawarthalakespolice.com

----- Original Message -----
From: Dean Kory <dk.68@hotmail.com>
To: Ryan Boutin
Sent: Sun Jun 02 15:29:51 2013
Subject: Notice
Kawartha Lakes Police Service
www.kawarthalakespolice.com
This is the official WebSite of the City Of Kawartha Lakes Police Service",,,,,,status,None
462493170453287_519439848091952,2013-06-01T01:57:26+0000,2013-06-01T17:16:13+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","The law society is not amused
http://www.lawyersweekly-digital.com/lawyersweekly/3244?pg=5&pm=2&fs=1#pg5",,,,,,status,None
462493170453287_519062131463057,2013-05-31T00:10:13+0000,2013-06-01T14:00:24+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.youtube.com/watch?v=SRUAA-7i4mI&feature=share,,,,,,status,None
462493170453287_518909121478358,2013-05-30T15:54:16+0000,2013-05-31T15:18:01+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","I fuckin owned the court room!...They had to ""Stay"" the charge! i have a good recording of how it went ,(thanks to you Scott) I'll post it soon!",,,,,,status,None
462493170453287_518891868146750,2013-05-30T15:05:25+0000,2013-05-31T07:32:57+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,,,,,,status,None
462493170453287_518605431508727,2013-05-29T20:09:01+0000,2013-05-30T16:10:04+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","https://www.facebook.com/photo.php?fbid=10201071468766333&set=a.2010698744568.2121434.1156720978&type=1&relevant_count=1&ref=nf      This is the mentally unstable mother of my child Natasha Johnson! The Crown is trying to portray her as a victim and that she is in fear for her safety! you be the judge!...everything she is yelling at me is a lie meant to get me into a fight with the other men who live in the rooming house where this took place,it worked because i was attacked by a man with an axe handle only moments after she left! Who's the victim again?",,,,,,status,None
462493170453287_518307661538504,2013-05-29T04:01:47+0000,2013-05-29T23:16:28+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","This is my bail hearing for the ""Fail to Appear!""https://www.dropbox.com/s/p44flsa9tnkkom1/130513_004.MP3",,,,,,status,None
462493170453287_517791748256762,2013-05-28T02:07:42+0000,2013-05-29T18:48:26+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.youtube.com/watch?v=yz5UMnFiWFg&feature=share,,,,,,status,None
462493170453287_516078821761388,2013-05-23T13:34:26+0000,2013-05-28T17:01:49+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,,,,,,status,None
462493170453287_517639634938640,2013-05-27T17:27:52+0000,2013-05-28T12:56:42+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","William Goldwin Carrington Howland (March 17, 1915 – May 13, 1994) was a lawyer, judge and former Chief Justice of Ontario, Canada.
Howland was born in Toronto and educated at Upper Canada College. He graduated from the University of Toronto in 1936, and afterwards enrolled at Osgoode Hall Law School. He was called to the Bar of Ontario in 1939. In 1975, Howland was appointed a Judge to the Court of Appeal, Supreme Court of Ontario. Two years later, he was appointed Chief Justice of Ontario, and remained in this position until his retirement in 1992.
Protecting the rights of individuals in Ontario [edit]

On April 10, 1989, Chief Justice Howland issued a historic Practice Directive to the Ontario Courts which reaffirmed the right of the citizens of Ontario to audio record their own court hearing under Section 136(2)(b) of Ontario's Courts of Justice Act. In his Practice Directive, Justice Howland stated that the rights of the citizens under section 136(2)(b) of the Act were to be respected by the courts without citizens having to make oral or written arguments. Many consider Justice Howland's directive to the courts as one of his most notable contributions to protecting the rights of self represented individuals before the courts. Even today, Justice Howland's practice directive continues to be used as a reference when audio recording equipment is used by self represented persons in their court hearings.
Practice Directive (April 10, 1989) [edit]
”Subject to any order made by the presiding judge as to non-publication of court proceedings, and to the right of the presiding judge to give such directions from time to time as he or she may see fit as to the manner in which an audio recording may be made at a court hearing pursuant to s. 146 [now s. 136] of the Courts of Justice Act, the unobtrusive use of a recording device from the body of the courtroom by a solicitor, a party acting in person, or a journalist for the sole purpose of supplementing or replacing handwritten notes may be considered as being approved without an oral or written application to the presiding judge.” Chief Justice of Ontario W.G.C Howland",,,,,,status,None
462493170453287_517208824981721,2013-05-26T14:34:49+0000,2013-05-27T00:11:51+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","http://www.youtube.com/watch?v=6GEcKY6uLso Just a curious thing i have noticed about this (video #2 ONLY! ) has been taken down at all the places i have posted it! Why would that happen?",,,,,,status,None
462493170453287_516078815094722,2013-05-23T13:34:26+0000,2013-05-26T22:27:03+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,https://www.facebook.com/photo.php?fbid=10201034416280044&set=gm.516078821761388&type=3,,,,,photo,None
462493170453287_517031681666102,2013-05-26T02:25:17+0000,2013-05-26T15:30:56+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Ok here is my rewrite, and my thinking behind it...

A notice of mistake to start to clarify that they are mistaken in thinking you are responsible for paying their fine.and because it commands discharge and closure. Then I think you should give public notice of who you are and claiming your property, so there will no longer be a question about surety. Also I removed the choices you gave to them because through the notice of mistake you are commanding discharge and closure.

WITH ALL RIGHTS RESERVED, AT ALL TIMES, for the man, Kelleran Holman,
referred below as ""I"", ""me"", myself"", and ""man"" 

Re:""ORDER TO REMEDY 
NON-CONFORMITY WITH STANDARDS 
FOR MAINTENANCE AND OCCUPANCY""
Reference Number 5-14-2013
DATED:inspection MAY 14,2013

To, PROPERTY STANDARDS COMMITTEE, xxx xxxx: Property Standards Officer, and all agents of THE CORPORATION OF ESSEX

NOTICE OF MISTAKE

In the matter of SURETY for the LEGAL NAME, I believe that there has been a
MISTAKE as the SOLE BENEFICIARY has been INCORRECTLY IDENTIFIED as the
accused. If I, AND/OR PERSONS AND/OR FRIENDS OF THE COURT AND/OR
SUCH OTHER PARTIES ACTING IN MY INTERESTS, have led the COURT to believe
by responding to “You” and or “KELLERAN HOLMAN” and/or SUCH OTHER
IDENTIFICATION YOU HAVE ADDRESSED ME AS, that I am the PARTY
WITH SURETY in this matter, then that would be a MISTAKE and please forgive
me.

As I have no knowledge of who “You” and or “KELLERAN HOLMAN” and/or SUCH
OTHER IDENTIFICATION the PROPERTY STANDARDS COMMITTEE, xxx xxxx: Property Standards Officer HAS ADDRESSED ME AS, I RESPECTFULLY
ASK; by WHAT AUTHORITY ARE YOU  ADDRESSING me as such?
As the SURETY BOND (BIRTH CERTIFICATE) has been deposited into the COURT,
WHAT EVIDENCE does the COURT have that I, as the SOLE BENEFICIARY of the
TRUST have any SURETY in this matter?

As the GOVERNMENT is the SOLE SIGNATORY PARTY on the SURETY BOND
(BIRTH CERTIFICATE), with SOLE AND FULL SURETY as TRUSTEE for the LEGAL
NAME, WHAT EVIDENCE does the PROPERTY STANDARDS COMMITTEE, xxx xxxx: Property Standards Officer have that I am a TRUSTEE for the
LEGAL NAME. WHAT EVIDENCE does the PROPERTY STANDARDS COMMITTEE, xxx xxxx: Property Standards Officer have that I am a TRUSTEE and
have ANY SURETY with respect to the LEGAL NAME?

WHAT EVIDENCE does the PROPERTY STANDARDS COMMITTEE, xxx xxxx: Property Standards Officer have that I am an OFFICER, an AGENT, a TRUSTEE or an EMPLOYEE of the CROWN?

WHAT EVIDENCE does the PROPERTY STANDARDS COMMITTEE, xxx xxxx: Property Standards Officer have of any WARRANT OF AGENCY for the principal?

WHAT EVIDENCE does the PROPERTY STANDARDS COMMITTEE, xxx xxxx: Property Standards Officer have that there has been any meeting of the
minds, any PROPER NOTICE given, any considerable CONSIDERATION offered, or
that I have ANY INTENT to CONTRACT in this matter?

As such, I am returning your OFFER, DECLINED, for immediate DISCHARGE and
CLOSURE.

AUTHORISED By:____________NON ASSUMPSIT, WITHOUT PREJUDICE, ALL RIGHTS RESRVED
Maximus Legis, Grantor, sole-living-Beneficiary, Lawful-Holder-In-Due-Course, de jure pro domino

______________________________________________________________________

PUBLIC NOTICE

TAKE NOTICE that the VESSEL known as KELLERAN HOLMAN is now the LAWFUL PROPERTY of A PRIVATE TRUST per the wishes of ***redacted shit here***'S CREATOR and GRANTOR. 

Therefore: LET IT BE KNOWN THAT AS OF THIS DATE, BEING May 25, 2013, THE VESSEL KNOWN AS KELLERAN HOLMAN MUST BE CONSIDERED A PRIVATE VESSEL WITH NO COMMERCE EXPECTED AND/OR IMPLIED.

TAKE NOTICE THAT, ALL PROPERTY at the location known as 9577 Walker Road, Mcgregor, in accordance with the Canadian Criminal Code sec 39. is held under A COMMON LAW CLAIM OF RIGHT.

PARTIES ATTEMPTING TO USE KELLERAN HOLMAN FOR COMMERCIAL PURPOSES MAY BE FINED AT THE RATE OF TWENTY FIVE THOUSAND DOLLARS PER DAY ($25,000 PER DAY) OR ANY PART THEREOF, FOR UNAUTHORIZED USE.

Questions regarding this NOTICE may be addressed to the DULY AUTHORIZED TRUSTEE CORPORATION at xxx-xxx-xxxx.",,,,,,status,None
462493170453287_516907578345179,2013-05-25T17:53:14+0000,2013-05-26T04:19:30+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.youtube.com/watch?v=6GEcKY6uLso,,,,,,status,None
462493170453287_516907655011838,2013-05-25T17:53:31+0000,2013-05-25T17:58:26+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.youtube.com/watch?v=sQps0FWP86g,,,,,,status,None
462493170453287_516907518345185,2013-05-25T17:52:58+0000,2013-05-25T17:52:58+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.youtube.com/watch?v=ZyuGztHOETE,,,,,,status,None
462493170453287_516091561760114,2013-05-23T14:09:21+0000,2013-05-25T04:13:24+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","Posted outside each court room entrance!",https://www.facebook.com/photo.php?fbid=10201034525682779&set=gm.516091561760114&type=3,,,,,photo,None
462493170453287_516410188394918,2013-05-24T12:41:49+0000,2013-05-24T21:41:53+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,https://www.facebook.com/photo.php?fbid=10201040105262265&set=gm.516410188394918&type=3,,,,,photo,None
462493170453287_516404751728795,2013-05-24T12:24:25+0000,2013-05-24T15:17:10+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","First look at the date of the custody and access order,July16 2007...(reasonable access with reasonable notification to the mother! Now look at the date of the private contract made between the mother and I...Sept 6 2008...and the police still remover her from my care baced on a false accusation from the mother! Keep in mind the mother has refused to allow me access for over 2 years now without any action taken by the family court despite all my efforts trying to bring this info to the police and courts!",,,,,,status,None
462493170453287_516078818428055,2013-05-23T13:34:26+0000,2013-05-24T06:28:32+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,https://www.facebook.com/photo.php?fbid=10201034416920060&set=gm.516078821761388&type=3,,,,,photo,None
462493170453287_515798721789398,2013-05-22T18:06:21+0000,2013-05-22T19:35:15+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}, {u'name': u'Scott Duncan', u'id': u'927379467328526'}]","What are your thoughts on this Scott Duncan? http://www.dgcmagazine.com/bitcoin-selling-out/",,,,,,status,None
462493170453287_515782521791018,2013-05-22T17:03:06+0000,2013-05-22T17:15:30+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","http://www.youtube.com/watch?v=YZjoFoMESzY Scott?...dont even say this is off topic!lol!",,,,,,status,None
462493170453287_515632655139338,2013-05-22T06:54:16+0000,2013-05-22T07:20:21+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",https://www.facebook.com/photo.php?fbid=10201028218645107&set=a.2010698744568.2121434.1156720978&type=1&relevant_count=1,,,,,,status,None
462493170453287_515590658476871,2013-05-22T03:05:56+0000,2013-05-22T03:07:39+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","http://theweek.com/article/index/229167/the-indiana-law-that-lets-citizens-shoot-cops       This is better than ""kick a cop in the face day!""",,,,,,status,None
462493170453287_515145691854701,2013-05-20T19:55:31+0000,2013-05-20T20:33:31+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","But in a letter to the Canadian exchanges, FINTRAC confirmed the exchanges were not actually money service businesses and were therefore exempt from laws governing this type of firm. http://www.theregister.co.uk/2013/05/20/canada_welcomes_bitcoin_traders_fintrac_letter/",,,,,,status,None
462493170453287_514671718568765,2013-05-19T13:26:50+0000,2013-05-19T15:40:33+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.durhamregion.com/DurhamRegion/Article/1140202#.TyHCjHO0LHA.facebook,,,,,,status,None
462493170453287_514523635250240,2013-05-19T01:44:31+0000,2013-05-19T06:24:23+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]","This post brings to mind when Scott made us all aware of the definition of ""Order"" in the FAMILY and CHILD PROTECTION ACT as""The refusal to make an order""http://www.telegraph.co.uk/news/uknews/law-and-order/8363499/Ombudsman-could-investigate-child-snatching-by-courts.html",,,,,,status,None
462493170453287_512152925487311,2013-05-12T03:19:05+0000,2013-05-14T01:17:55+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",,https://www.facebook.com/photo.php?fbid=10200974443660766&set=gm.512152925487311&type=3,,,,,photo,None
462493170453287_512067972162473,2013-05-11T20:53:53+0000,2013-05-12T18:36:50+0000,,,"[{u'id': u'462493170453287', u'name': u'THE TENDER FOR LAW', u'privacy': u'OPEN'}]",http://www.youtube.com/watch?v=ZyuGztHOETE,,,,,,status,None
